contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,T,impliedVolatilityNoAssumptions,moneyness
MSFT260918C00700000,2025-06-25 19:40:38+00:00,700.0,6.15,5.15,6.5,0.1500001,2.5000017,3.0,388.0,0.2371902453613281,False,REGULAR,USD,2026-09-18,450.0,-3.7631320637788583,1.4219839023754886
MSFT261218C00175000,2025-05-02 14:52:26+00:00,175.0,269.04,290.5,295.5,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18,541.0416666666642,-15.735002762479638,0.35549597559387214
MSFT261218C00180000,2025-06-05 19:50:00+00:00,180.0,296.9,317.5,322.5,0.0,0.0,1.0,1.0,0.5938761315917969,True,REGULAR,USD,2026-12-18,541.0416666666642,-2.466341384301794,0.36565300346798274
MSFT261218C00185000,2025-06-24 14:14:25+00:00,185.0,310.6,313.0,317.5,0.0,0.0,100.0,1019.0,0.5840800869750976,True,REGULAR,USD,2026-12-18,541.0416666666642,-2.096755436615057,0.3758100313420934
MSFT261218C00190000,2025-06-11 13:44:14+00:00,190.0,291.6,308.0,313.0,0.0,0.0,7.0,95.0,0.5744061114501953,True,REGULAR,USD,2026-12-18,541.0416666666642,-2.377335909364109,0.38596705921620406
MSFT261218C00195000,2025-06-20 18:09:09+00:00,195.0,292.9,303.5,308.5,0.0,0.0,5.0,113.0,0.5692181750488281,True,REGULAR,USD,2026-12-18,541.0416666666642,-80.85357581359118,0.39612408709031466
MSFT261218C00200000,2025-06-23 13:57:36+00:00,200.0,302.97,299.0,303.95,18.200012,6.391127,2.0,333.0,0.5634198931884766,True,REGULAR,USD,2026-12-18,541.0416666666642,-2.0248913901773475,0.4062811149644253
MSFT261218C00205000,2025-04-10 13:30:07+00:00,205.0,194.97,242.75,247.0,0.0,0.0,2.0,73.0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18,541.0416666666642,-1.0067501831127086e+72,0.4164381428385359
MSFT261218C00210000,2025-05-15 17:00:25+00:00,210.0,257.5,273.5,278.0,0.0,0.0,1.0,100.0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18,541.0416666666642,-2.982518237746674,0.4265951707126466
MSFT261218C00215000,2025-03-07 16:56:53+00:00,215.0,187.46,0.0,0.0,0.0,0.0,2.0,33.0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18,541.0416666666642,-2.965733399533384e+36,0.4367521985867572
MSFT261218C00220000,2025-04-09 16:39:50+00:00,220.0,162.02,229.5,234.0,0.0,0.0,1.0,22.0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18,541.0416666666642,-4.701622521922537,0.44690922646086784
MSFT261218C00225000,2025-02-28 20:14:28+00:00,225.0,185.0,162.5,167.0,0.0,0.0,1.0,15.0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18,541.0416666666642,-65.5056622102602,0.45706625433497844
MSFT261218C00230000,2025-01-10 15:45:09+00:00,230.0,209.13,194.55,198.4,0.0,0.0,3.0,58.0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.6304680850767315,0.4672232822090891
MSFT261218C00235000,2025-04-21 16:05:11+00:00,235.0,143.53,230.0,234.0,0.0,0.0,2.0,14.0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18,541.0416666666642,-4.85409404830546,0.4773803100831997
MSFT261218C00240000,2025-06-11 15:49:13+00:00,240.0,247.86,262.5,267.5,0.0,0.0,1.0,83.0,0.5100757000732423,True,REGULAR,USD,2026-12-18,541.0416666666642,-2.803662284522536,0.48753733795731036
MSFT261218C00245000,2025-03-07 20:15:32+00:00,245.0,167.97,0.0,0.0,0.0,0.0,1.0,31.0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18,541.0416666666642,6.705455926411863e+203,0.49769436583142096
MSFT261218C00250000,2025-06-11 18:28:11+00:00,250.0,236.92,253.5,257.95,0.0,0.0,1.0,39.0,0.5196276065063475,True,REGULAR,USD,2026-12-18,541.0416666666642,-74.33098537082803,0.5078513937055317
MSFT261218C00255000,2025-05-29 16:51:11+00:00,255.0,220.15,249.0,253.5,0.0,0.0,1.0,13.0,0.5132952723693847,True,REGULAR,USD,2026-12-18,541.0416666666642,-2.9565193873484428,0.5180084215796422
MSFT261218C00260000,2025-06-06 14:25:08+00:00,260.0,228.4,244.5,248.9,0.0,0.0,1.0,172.0,0.5053607814025878,True,REGULAR,USD,2026-12-18,541.0416666666642,-4141827.4680500114,0.5281654494537529
MSFT261218C00265000,2025-04-30 16:20:49+00:00,265.0,146.73,210.0,214.5,0.0,0.0,1.0,40.0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18,541.0416666666642,-0.0005407937211956704,0.5383224773278635
MSFT261218C00270000,2025-05-01 13:44:12+00:00,270.0,183.0,205.5,210.2,0.0,0.0,2.0,49.0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18,541.0416666666642,-4.511734422358474,0.5484795052019742
MSFT261218C00275000,2025-06-24 19:04:25+00:00,275.0,232.56,231.0,235.35,0.0,0.0,2.0,28.0,0.4842580871582032,True,REGULAR,USD,2026-12-18,541.0416666666642,-2.4891125857900525,0.5586365330760847
MSFT261218C00280000,2025-06-11 19:03:02+00:00,280.0,210.5,226.65,230.95,0.0,0.0,3.0,126.0,0.47830721893310546,True,REGULAR,USD,2026-12-18,541.0416666666642,-177146045.853693,0.5687935609501954
MSFT261218C00285000,2025-04-07 16:25:45+00:00,285.0,104.16,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18,541.0416666666642,-4.995062522736726,0.5789505888243061
MSFT261218C00290000,2025-05-29 14:25:31+00:00,290.0,189.95,218.1,222.05,0.0,0.0,20.0,55.0,0.4653831538391114,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.1374168844337973,0.5891076166984167
MSFT261218C00295000,2025-06-12 18:06:22+00:00,295.0,205.01,213.75,218.0,0.0,0.0,1.0,47.0,0.4622856506347657,True,REGULAR,USD,2026-12-18,541.0416666666642,-1862.678398327767,0.5992646445725273
MSFT261218C00300000,2025-06-25 13:30:42+00:00,300.0,212.0,209.0,213.45,11.059998,5.5041294,1.0,442.0,0.4548699533081054,True,REGULAR,USD,2026-12-18,541.0416666666642,-2.5324893835347124,0.6094216724466379
MSFT261218C00305000,2025-04-09 18:51:33+00:00,305.0,112.0,158.25,162.0,0.0,0.0,1.0,28.0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18,541.0416666666642,-5.8109988216460104,0.6195787003207486
MSFT261218C00310000,2025-04-21 13:47:41+00:00,310.0,91.62,167.1,169.85,0.0,0.0,2.0,31.0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18,541.0416666666642,-4.939075606918541,0.6297357281948592
MSFT261218C00315000,2025-05-19 19:15:40+00:00,315.0,168.86,185.65,190.2,0.0,0.0,1.0,35.0,0.35265234756469727,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.3319971690041985,0.6398927560689699
MSFT261218C00320000,2025-06-02 17:39:35+00:00,320.0,167.35,191.5,196.3,0.0,0.0,2.0,74.0,0.43327898269653325,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.25857327169409,0.6500497839430804
MSFT261218C00325000,2025-06-24 18:14:37+00:00,325.0,190.0,188.25,191.6,0.0,0.0,6.0,119.0,0.4246731117248535,True,REGULAR,USD,2026-12-18,541.0416666666642,-2.784553705936408,0.6602068118171911
MSFT261218C00330000,2025-06-04 16:38:42+00:00,330.0,161.23,183.2,187.1,0.0,0.0,1.0,100.0,0.4175778457641601,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.2601907616836012,0.6703638396913018
MSFT261218C00335000,2025-05-20 16:41:46+00:00,335.0,152.01,169.35,173.55,0.0,0.0,2.0,75.0,0.3434513897705078,True,REGULAR,USD,2026-12-18,541.0416666666642,-4.667219884355951,0.6805208675654124
MSFT261218C00340000,2025-05-21 19:17:35+00:00,340.0,145.11,162.95,166.55,0.0,0.0,1.0,129.0,0.3182441223144531,True,REGULAR,USD,2026-12-18,541.0416666666642,-6.150444819610714e+17,0.690677895439523
MSFT261218C00345000,2025-06-24 16:50:26+00:00,345.0,171.5,171.8,174.45,0.0,0.0,1.0,2870.0,0.40201403656005863,True,REGULAR,USD,2026-12-18,541.0416666666642,0.00042491211155476494,0.7008349233136336
MSFT261218C00350000,2025-06-20 17:16:58+00:00,350.0,158.15,166.9,170.15,0.0,0.0,4.0,2467.0,0.3961242028808594,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.0591456997225155,0.7109919511877443
MSFT261218C00355000,2025-06-09 15:36:49+00:00,355.0,147.27,163.7,166.1,0.0,0.0,1.0,149.0,0.3917754914855957,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.245461497847051,0.7211489790618549
MSFT261218C00360000,2025-06-23 17:05:07+00:00,360.0,160.0,159.75,162.6,7.5,4.9180326,1.0,8345.0,0.39073790420532223,True,REGULAR,USD,2026-12-18,541.0416666666642,-7.358538608159654,0.7313060069359655
MSFT261218C00365000,2025-06-20 19:25:31+00:00,365.0,155.25,155.7,158.45,9.979996,6.869963,1.0,1042.0,0.385473674621582,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.0294814193517965,0.7414630348100761
MSFT261218C00370000,2025-06-24 17:27:14+00:00,370.0,151.63,150.75,154.05,0.0,0.0,14.0,1171.0,0.37862254684448243,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.002507954607634,0.7516200626841868
MSFT261218C00375000,2025-06-25 13:31:49+00:00,375.0,150.0,146.95,150.1,1.8999939,1.2829127,1.0,4463.0,0.3743882752227783,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.027685896977108,0.7617770905582975
MSFT261218C00380000,2025-06-25 14:53:25+00:00,380.0,145.65,143.05,146.7,4.7299957,3.3565114,1.0,4663.0,0.37319047225952146,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.0026902836384517,0.7719341184324081
MSFT261218C00385000,2025-06-13 13:47:21+00:00,385.0,130.71,139.95,142.35,0.0,0.0,5.0,1917.0,0.36639274971008307,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.2565159617895008,0.7820911463065187
MSFT261218C00390000,2025-06-13 13:49:11+00:00,390.0,126.88,135.6,138.9,0.0,0.0,1.0,647.0,0.364538825378418,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.28785565078186,0.7922481741806293
MSFT261218C00395000,2025-06-23 17:31:48+00:00,395.0,129.17,132.0,134.85,0.0,0.0,2.0,1165.0,0.3592135612487793,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.174531701105744,0.80240520205474
MSFT261218C00400000,2025-06-25 14:11:00+00:00,400.0,131.0,128.75,131.6,1.8899994,1.4638675,4.0,2954.0,0.358053904876709,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.0817613972350464,0.8125622299288506
MSFT261218C00405000,2025-06-25 13:30:34+00:00,405.0,126.05,124.15,127.35,1.300003,1.0420866,2.0,2236.0,0.3514240273284911,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.134733140607877,0.8227192578029612
MSFT261218C00410000,2025-06-23 17:30:34+00:00,410.0,118.13,120.55,123.8,0.0,0.0,2.0,1830.0,0.34833415344238283,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.25686365752295,0.8328762856770718
MSFT261218C00415000,2025-06-23 15:56:19+00:00,415.0,110.21,117.7,120.5,0.0,0.0,1.0,991.0,0.3463429013824463,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.402459727718936,0.8430333135511825
MSFT261218C00420000,2025-06-25 17:48:43+00:00,420.0,113.65,114.3,116.6,-1.1100006,-0.96723646,2.0,1865.0,0.3411549649810791,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.2492022472195936,0.8531903414252932
MSFT261218C00425000,2025-06-24 17:27:02+00:00,425.0,109.94,109.85,111.9,0.0,0.0,2.0,548.0,0.3319311192321777,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.2799504613601673,0.8633473692994037
MSFT261218C00430000,2025-06-25 19:54:30+00:00,430.0,108.2,106.45,109.8,-0.1000061,-0.092341736,1.0,888.0,0.3352727606201171,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.266161149826188,0.8735043971735144
MSFT261218C00435000,2025-06-24 17:58:15+00:00,435.0,104.63,102.9,106.0,0.0,0.0,2.0,346.0,0.330161117401123,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.2948290844868864,0.883661425047625
MSFT261218C00440000,2025-06-25 16:55:34+00:00,440.0,100.07,100.7,102.95,10.269997,11.436522,1.0,676.0,0.3284368914794922,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.3482337223682923,0.8938184529217357
MSFT261218C00445000,2025-06-18 18:30:44+00:00,445.0,90.37,96.4,99.8,0.0,0.0,4.0,218.0,0.32604128555297845,True,REGULAR,USD,2026-12-18,541.0416666666642,-11.652639122948749,0.9039754807958463
MSFT261218C00450000,2025-06-25 16:41:36+00:00,450.0,94.0,93.15,96.25,0.25,0.26666668,66.0,946.0,0.32161628097534173,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.3856881093274684,0.9141325086699569
MSFT261218C00455000,2025-06-25 19:42:25+00:00,455.0,91.6,90.05,93.25,1.2299957,1.3610663,2.0,470.0,0.31953347709655755,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.3893283634035627,0.9242895365440675
MSFT261218C00460000,2025-06-25 17:42:41+00:00,460.0,87.07,87.1,89.75,-0.94000244,-1.0680631,6.0,432.0,0.3150016620635986,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.453669191138702,0.9344465644181782
MSFT261218C00465000,2025-06-25 18:52:24+00:00,465.0,84.33,84.75,86.8,1.5600052,1.8847471,4.0,349.0,0.3127510131835937,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.4695348996032154,0.9446035922922889
MSFT261218C00470000,2025-06-25 17:18:29+00:00,470.0,81.12,80.8,83.8,1.2900009,1.615935,8.0,1298.0,0.3100807518005371,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.5085503636214366,0.9547606201663994
MSFT261218C00475000,2025-06-25 17:42:41+00:00,475.0,78.07,78.8,80.9,0.019996643,0.025620298,4.0,2021.0,0.30763936996459956,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.559361641894519,0.9649176480405101
MSFT261218C00480000,2025-06-25 19:27:08+00:00,480.0,75.98,75.1,77.65,-0.1499939,-0.19702338,15.0,2507.0,0.3034966501617431,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.5425110140930873,0.9750746759146207
MSFT261218C00485000,2025-06-25 18:52:24+00:00,485.0,73.08,72.15,74.9,-0.25,-0.3409246,1.0,84.0,0.301314665145874,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.6106312810386063,0.9852317037887314
MSFT261218C00490000,2025-06-25 19:27:08+00:00,490.0,70.94,70.05,72.55,0.7200012,1.0253506,72.0,464.0,0.30062039718627925,True,REGULAR,USD,2026-12-18,541.0416666666642,-3.5912975782135046,0.9953887316628419
MSFT261218C00495000,2025-06-25 19:22:30+00:00,495.0,67.79,67.65,69.85,0.44000244,0.65330726,5.0,107.0,0.29822479125976553,False,REGULAR,USD,2026-12-18,541.0416666666642,-5.578033933462731,1.0055457595369526
MSFT261218C00500000,2025-06-25 15:38:32+00:00,500.0,65.57,64.1,67.3,0.25,0.38273117,45.0,3147.0,0.296256427154541,False,REGULAR,USD,2026-12-18,541.0416666666642,-12.637561472041966,1.0157027874110633
MSFT261218C00505000,2025-06-23 19:47:54+00:00,505.0,62.7,62.95,63.45,2.5800018,4.2914205,2.0,341.0,0.28861185028076164,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.4683003570455218,1.025859815285174
MSFT261218C00510000,2025-06-25 19:51:01+00:00,510.0,60.21,60.45,61.95,-0.069999695,-0.11612425,7.0,239.0,0.2906412489318847,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.5283739729824934,1.0360168431592844
MSFT261218C00515000,2025-06-25 13:42:50+00:00,515.0,58.4,58.0,59.4,2.6500015,4.753366,22.0,1133.0,0.2880396514129637,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.523217963123275,1.0461738710333952
MSFT261218C00520000,2025-06-25 17:54:26+00:00,520.0,54.65,55.65,57.1,-0.02999878,-0.054862436,5.0,1360.0,0.28626964958190915,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.5715650706732553,1.0563308989075058
MSFT261218C00525000,2025-06-25 16:02:31+00:00,525.0,52.65,53.35,54.8,-0.109996796,-0.20848522,5.0,462.0,0.28428602684020987,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.575965618075272,1.0664879267816163
MSFT261218C00530000,2025-06-25 13:43:08+00:00,530.0,51.45,51.1,52.55,0.95000076,1.8811896,24.0,748.0,0.2822947747802734,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.556537849341251,1.076644954655727
MSFT261218C00535000,2025-06-18 14:08:37+00:00,535.0,47.7,48.95,50.4,4.3500023,10.034608,5.0,287.0,0.28050951431274407,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.6111404375889613,1.0868019825298376
MSFT261218C00540000,2025-06-25 14:24:14+00:00,540.0,47.4,46.8,48.3,0.90999985,1.9574097,4.0,671.0,0.2787089952087402,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.5728594028414866,1.0969590104039484
MSFT261218C00545000,2025-06-24 16:18:49+00:00,545.0,44.44,44.8,45.25,0.0,0.0,1.0,80.0,0.2726894631195068,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.6049361557158552,1.107116038278059
MSFT261218C00550000,2025-06-25 14:32:11+00:00,550.0,43.17,41.85,43.25,0.61999893,1.4571068,3.0,2245.0,0.2708507974243164,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.594419439952352,1.1172730661521695
MSFT261218C00555000,2025-06-25 17:40:22+00:00,555.0,39.8,40.9,41.35,0.25,0.63211125,8.0,103.0,0.26922575263977055,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.6334125899658503,1.1274300940262802
MSFT261218C00560000,2025-06-24 17:17:07+00:00,560.0,38.4,38.1,39.5,0.0,0.0,2.0,397.0,0.26758544921875,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.6273255883929245,1.1375871219003908
MSFT261218C00565000,2025-06-13 18:55:21+00:00,565.0,32.7,36.3,37.7,0.0,0.0,14.0,28.0,0.26593751647949215,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.71486911120084,1.1477441497745016
MSFT261218C00570000,2025-06-25 13:37:58+00:00,570.0,35.4,34.6,37.0,0.27000046,0.76857513,2.0,138.0,0.2688519160461425,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.6222227668364577,1.1579011776486121
MSFT261218C00575000,2025-06-20 18:47:29+00:00,575.0,29.75,32.95,34.35,0.0,0.0,2.0,117.0,0.26306126350402836,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.7069353967668492,1.1680582055227227
MSFT261218C00580000,2025-06-25 19:41:48+00:00,580.0,32.16,31.35,33.75,0.45999908,1.4511012,4.0,509.0,0.26605958557128906,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.6252522738269137,1.1782152333968334
MSFT261218C00585000,2025-06-25 13:37:56+00:00,585.0,30.75,29.8,31.2,0.39999962,1.3179559,4.0,120.0,0.2601850105285644,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.624540418681858,1.188372261270944
MSFT261218C00590000,2025-06-25 13:37:56+00:00,590.0,29.25,28.35,30.75,0.35000038,1.211074,4.0,715.0,0.26351902259826665,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.626594784612966,1.1985292891450545
MSFT261218C00595000,2025-06-24 18:57:09+00:00,595.0,27.9,26.95,29.3,0.39999962,1.4545441,4.0,115.0,0.26215337463378907,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.62909370340257,1.2086863170191653
MSFT261218C00600000,2025-06-25 17:47:41+00:00,600.0,25.85,26.5,27.95,-0.42000008,-1.5987822,9.0,1092.0,0.2610394941711425,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.6365981392813427,1.2188433448932758
MSFT261218C00605000,2025-06-25 13:38:39+00:00,605.0,25.0,25.25,25.65,0.29999924,1.2145717,20.0,328.0,0.25521069503784183,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.643029359145477,1.2290003727673866
MSFT261218C00610000,2025-06-24 15:24:02+00:00,610.0,23.85,23.05,25.4,0.30000114,1.2738903,2.0,200.0,0.25888039710998545,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.667647980461847,1.2391574006414972
MSFT261218C00615000,2025-06-23 19:30:21+00:00,615.0,21.7,22.8,23.2,0.0,0.0,6.0,41.0,0.25296767547607424,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.6545024941885957,1.2493144285156077
MSFT261218C00620000,2025-06-24 17:06:11+00:00,620.0,22.0,20.7,23.0,0.8500004,4.018914,1.0,261.0,0.25661448959350586,False,REGULAR,USD,2026-12-18,541.0416666666642,-4.835042136081753,1.2594714563897185
MSFT261218C00625000,2025-06-23 19:53:32+00:00,625.0,19.9,20.6,20.95,0.0,0.0,49.0,90.0,0.25086198364257806,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.8913975187745478,1.269628484263829
MSFT261218C00630000,2025-06-24 17:29:38+00:00,630.0,19.56,19.55,19.9,0.45999908,2.4083722,1.0,13.0,0.2498778015899658,False,REGULAR,USD,2026-12-18,541.0416666666642,-56.14169535582692,1.2797855121379398
MSFT261218C00635000,2025-06-23 18:58:35+00:00,635.0,17.7,17.6,19.9,0.0,0.0,2.0,50.0,0.2542036250305176,False,REGULAR,USD,2026-12-18,541.0416666666642,-8.391851022670025,1.2899425400120503
MSFT261218C00640000,2025-06-25 16:55:01+00:00,640.0,17.21,16.65,18.1,0.1099987,0.6432673,1.0,1341.0,0.2488936195373535,False,REGULAR,USD,2026-12-18,541.0416666666642,-755728.3525353501,1.3000995678861609
MSFT261218C00645000,2025-06-12 15:45:05+00:00,645.0,16.72,15.75,18.05,2.0499992,13.974092,1.0,29.0,0.25275405456542965,False,REGULAR,USD,2026-12-18,541.0416666666642,1.7830825988225808e+120,1.3102565957602716
MSFT261218C00650000,2025-06-25 15:28:33+00:00,650.0,16.0,14.9,17.2,0.28999996,1.8459578,1.0,185.0,0.25215896774291996,False,REGULAR,USD,2026-12-18,541.0416666666642,-1.356345124179176e+146,1.3204136236343822
MSFT261218C00655000,2025-06-12 13:40:31+00:00,655.0,12.9,14.05,16.4,0.0,0.0,1.0,29.0,0.25165543273925783,False,REGULAR,USD,2026-12-18,541.0416666666642,-240218.35562850273,1.3305706515084927
MSFT261218C00660000,2025-06-25 17:16:11+00:00,660.0,13.92,13.3,15.6,0.42000008,3.1111116,1.0,717.0,0.25096879409790035,False,REGULAR,USD,2026-12-18,541.0416666666642,-1.0207724732311475e+18,1.3407276793826035
MSFT261218C00665000,2025-05-23 19:49:06+00:00,665.0,9.66,9.0,13.75,0.0,0.0,2.0,74.0,0.24381249359130858,False,REGULAR,USD,2026-12-18,541.0416666666642,3601.261555292001,1.350884707256714
MSFT261218C00670000,2025-06-09 15:26:49+00:00,670.0,10.25,11.85,14.15,0.0,0.0,1.0,48.0,0.24994646545410154,False,REGULAR,USD,2026-12-18,541.0416666666642,-0.00012580831832165185,1.3610417351308248
MSFT261218C00675000,2025-06-13 13:52:31+00:00,675.0,10.95,11.15,13.5,0.0,0.0,2.0,44.0,0.24963366340637205,False,REGULAR,USD,2026-12-18,541.0416666666642,-19711.26193427609,1.3711987630049354
MSFT261218C00680000,2025-06-23 18:44:12+00:00,680.0,11.15,10.55,12.85,0.0,0.0,1.0,194.0,0.24915301635742187,False,REGULAR,USD,2026-12-18,541.0416666666642,-6.8534413424447616,1.381355790879046
MSFT261218C00685000,2025-06-12 18:35:22+00:00,685.0,10.09,9.95,11.9,0.0,0.0,2.0,107.0,0.24654378952026368,False,REGULAR,USD,2026-12-18,541.0416666666642,-5.932501170911546,1.3915128187531567
MSFT261218C00690000,2025-06-25 19:39:26+00:00,690.0,10.29,9.35,11.65,1.0699997,11.605203,18.0,52.0,0.24832904998779298,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.738281545774647,1.4016698466272672
MSFT261218C00695000,2025-06-25 16:17:33+00:00,695.0,9.8,8.85,11.1,1.1000004,12.6436825,2.0,2374.0,0.24800861862182616,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.582547150915233,1.411826874501378
MSFT261218C00700000,2025-06-25 19:24:04+00:00,700.0,9.5,8.3,9.75,0.39999962,4.3956,148.0,3958.0,0.24182887084960938,False,REGULAR,USD,2026-12-18,541.0416666666642,-3.4837310395296397,1.4219839023754886
MSFT270115C00175000,2025-05-01 13:32:14+00:00,175.0,269.0,291.0,296.0,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15,569.0416666666642,-3.216473775901346,0.35549597559387214
MSFT270115C00195000,2025-06-20 18:09:09+00:00,195.0,293.42,304.0,308.4,0.0,0.0,5.0,5.0,0.5583845431518556,True,REGULAR,USD,2027-01-15,569.0416666666642,-203259264.54001647,0.39612408709031466
MSFT270115C00200000,2025-05-08 14:18:13+00:00,200.0,249.55,279.0,283.5,0.0,0.0,2.0,10.0,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15,569.0416666666642,-3.1451627970704967,0.4062811149644253
MSFT270115C00210000,2025-06-13 13:57:32+00:00,210.0,279.0,290.5,295.5,0.0,0.0,1.0,457.0,0.5460860821533204,True,REGULAR,USD,2027-01-15,569.0416666666642,-3.552378922175131e+16,0.4265951707126466
MSFT270115C00220000,2025-06-24 16:16:16+00:00,220.0,282.0,281.15,286.0,0.0,0.0,1.0,356.0,0.5283250292968751,True,REGULAR,USD,2027-01-15,569.0416666666642,-2.092324724192547,0.44690922646086784
MSFT270115C00230000,2025-06-25 15:24:24+00:00,230.0,275.0,272.0,277.0,2.8099976,1.0323662,1.0,144.0,0.5154467401123046,True,REGULAR,USD,2027-01-15,569.0416666666642,-2.093803657785506,0.4672232822090891
MSFT270115C00240000,2025-04-07 16:27:18+00:00,240.0,138.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2027-01-15,569.0416666666642,-4.778952410455037,0.48753733795731036
MSFT270115C00250000,2025-06-24 16:01:28+00:00,250.0,255.3,254.0,259.0,0.0,0.0,2.0,35.0,0.5177660528564454,True,REGULAR,USD,2027-01-15,569.0416666666642,-3.080201673972329,0.5078513937055317
MSFT270115C00260000,2025-06-05 13:47:55+00:00,260.0,220.1,245.05,249.95,0.0,0.0,1.0,19.0,0.5032398309326171,True,REGULAR,USD,2027-01-15,569.0416666666642,-342216554.6213578,0.5281654494537529
MSFT270115C00270000,2025-06-18 16:15:40+00:00,270.0,227.22,236.5,241.0,0.0,0.0,1.0,85.0,0.489735937652588,True,REGULAR,USD,2027-01-15,569.0416666666642,-2.542495930188107,0.5484795052019742
MSFT270115C00280000,2025-06-24 18:00:16+00:00,280.0,229.15,227.5,232.0,0.0,0.0,1.0,138.0,0.47577428527832033,True,REGULAR,USD,2027-01-15,569.0416666666642,1.0170635230949229e+19,0.5687935609501954
MSFT270115C00290000,2025-06-09 15:36:23+00:00,290.0,202.22,219.0,223.35,0.0,0.0,6.0,2507.0,0.4647880670166016,True,REGULAR,USD,2027-01-15,569.0416666666642,-8.105750399906974e+58,0.5891076166984167
MSFT270115C00300000,2025-06-18 18:34:27+00:00,300.0,202.0,210.8,214.75,0.0,0.0,1.0,309.0,0.45396969375610347,True,REGULAR,USD,2027-01-15,569.0416666666642,-2.800222447698395,0.6094216724466379
